id,time_created,month,create_time,view_count,like_count,share_count,comment_count,voice_to_text,hashtag_names,video_description,cleaned_video_description,tokens,Dominant_Topic,topic_Keywords,Topic_Perc_Contrib
7210811449680153862,2023-03-15 16:31:15,2023-03-01,1678897875,22319,493,8,80,is dit hoe je je voelt soms wel iedereen uh valt me aan uh in de politiek in de media maar ik weet dat wat ik doe klopt ik doe het voor jullie en op 15 maart pakken we ze terug,[],Samen verslaan we de matrix. Ga snel stemmen! Stem op Forum voor Democratie!,Samen verslaan we de matrix Ga snel stemmen Stem op Forum voor Democratie,"['saman', 'verslaan', 'matrix', 'ga', 'snel', 'stemmen', 'stem', 'forum', 'democratie']",2,"nederland, democratie, leven, stem, saman, ky, kartel, dichtreguleren, stoppen, referendum",0.6163
7215564419554725125,2023-03-28 11:55:13,2023-03-01,1680004513,19149,1527,76,118,wat is er in hemelsnaam aan de hand met onze jeugd voorzitter kinderen zouden helemaal niet moeten worden lastiggevallen met seksualiteit kinderen moeten lekker spelen ze moeten buiten voetballen ze moeten skeeleren ze moeten in de bomen klimmen af en toe vallen en weer opstaan rennen klauteren oorlogje spelen tekenen en op school moeten ze de nederlandse taal machtig worden ze moeten leren rekenen leren wat de hoofdsteden van onze provincies zijn en ze moeten bewust worden van de prachtige geschiedenis van hun voorouders maar in plaats daarvan zijn scholen in toenemende mate bezig met seksualiteit en specifiek alternatieve seksuele oriëntaties en we zien de gevolgen steeds meer jonge mensen twijfelen aan hun zogenaamde genderidentiteit vaak gaat het om kwetsbare depressieve jongeren die überhaupt in de war zijn over hun positie in de wereld die niet weten wat ze met hun leven aan moeten die overtuigd raken dat ze in het verkeerde lichaam zijn geboren,[],Over de Week van de Lentekriebels 🤮,Over de Week van de Lentekriebels,"['week', 'lentekriebels']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.1446
7216287622069488901,2023-03-30 10:41:35,2023-03-01,1680172895,24103,1208,45,97,hoe kan het zijn dat de zogenaamde onderwijspartij D66 de basisbeurs afschaft het leenstelsel invoert waardoor jongeren voor de rest van hun leven met tientallen duizenden euro's schuld zijn opgezadeld hoe kan het dat de zogenaamde landbouwpartij het CDA decennialang meestemd met verstikkende brusselse en haagse regelgeving waardoor de agrarische sector volkomen uitgehold en afgebroken achterblijft en gisteren met duizenden naar het malieveld komt om te demonstreren terwijl het CDA in de regering zit hoe kan het dat de zogenaamde autopartij de VVD vannacht stilletjes in De Hoop dat niemand het merkt de 130km borden van de nederlandse snelweg gehouden en daarmee op bijna Elk vlak nu in feite groenlinks beleid aan het uitvoeren is de realiteit hier in Den Haag die wordt gepresenteerd het beeld dat men naar buiten toe uitstuurt dat rijmt op geen enkele manier met de werkelijkheid zoals mensen die ervaren,[],🤯 De hypocrisie van het kartel! ,De hypocrisie van het kartel,"['hypocrisie', 'kartel']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.7741
7216634427613433094,2023-03-31 09:07:23,2023-03-01,1680253643,5358,338,14,67,er is overduidelijk sprake van 1 sterke toename van LGBT gedachtengoed in de publieke ruimte van films tot series TikTok tot Netflix voetbal tot formule 1 kunst tot reclames overal is het aanwezig zelfs in de kerken worden tegenwoordig geprobageerd je kan er niet meer aan ontsnappen en alsof dat niet erg genoeg zou zijn is onze overheid hier actief bij betrokken bij de verspreiding van deze ideeën specifiek ook het ministerie van onderwijs cultuur en wetenschap LGBT voorlichtingsprogramma's in het onderwijs zouden volgens de promoters erop gericht moeten zijn om kinderen zichzelf te laten zijn maar in feite worden kinderen in aanraking gebracht met ideeën die helemaal niet vanuit henzelf komen voorzitter 1 aantal voorbeelden de rutger stichting is 1 invloedrijke organisatie die ooit werd opgericht om overbevolking tegen te gaan de stichting wordt tegenwoordig gesubsidieerd door de nederlandse regering onder andere om voorlichtingscampagnes te organiseren op scholen over LGBT en seksualiteit hun initiatief uh uh seksuele vorming NL is erop gericht om naar eigen zeggen kinderen te ondersteunen bij 1 gezonde en veilige seksuele ontwikkeling en hiermee kun je starten vanaf groep 1 vindt de stichting dat gaat dus om kleuters van 4 en 5 jaar,[],🔥 Frederik Jansen over de toename van LGBT-propaganda!,Frederik Jansen over de toename van LGBTpropaganda,"['frederik', 'jansen', 'toename', 'lgbtpropaganda']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.8733
7217823448884677893,2023-04-03 14:01:24,2023-04-01,1680530484,4552,223,18,26,nooit in de geschiedenis is het nodig geweest om kinderen uitgebreid te leren over seksualiteit nooit hebben scholen of leraren hier 1 actieve rol in hoeven spelen kinderen komen op 1 bepaalde leeftijd vanzelf allemaal wel achter en kunnen er bovendien met hun ouders over spreken biologie en leren over het menselijk lichaam is natuurlijk prima maar er moet geen ideologisch sausje overheen maatschappelijke instituties zouden jongeren stabiliteit en zekerheid moeten bieden moeten leren wat het is om 1 goeie man of 1 goeie vrouw te zijn want het is om 1 goede Vader of 1 goede moeder te zijn maar het tegenovergestelde gebeurt scholen gaan blind mee in de genderwaanzin en het nos journaal zelfs legt jongeren uit hoe ze illegaal aan hormoonblokkers kunnen komen forum voor democratie doordat de overheid stopt met alle LGBT subsidies en voorlichtingscampagnes scholen moeten zich weer richten op onderwijs wij willen dat kinderen kunnen opgroeien in 1 veilige omgeving waarin ze echt zichzelf kunnen zijn en niet worden lastig gevallen met de gender ideologie wij willen kinderen beschermen tegen kwaadwillende volwassenen die hun eigen politieke agenda willen verwezenlijken via de kwetsbare geestjes van de toekomstige generatie wij willen dat ouders centraal staan in de opvoeding dat opa en oma er 1 rol in spelen niet de juffrouw het lesmateriaal van de rutger stichting wij willen dat kinderen in contact staan met hun daadwerkelijke identiteit als jongen als meisje als nederlander als mens laat kinderen kinderen zijn dank u wel,[],🔥 Frederik Jansen SLOOPT de woke-ideologie in het onderwijs ,Frederik Jansen SLOOPT de wokeideologie in het onderwijs,"['frederik', 'jansen', 'sloopt', 'wokeideologie', 'onderwijs']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.8956
7221862872119266565,2023-04-14 11:16:24,2023-04-01,1681470984,4410,165,3,6,ik kan me ook voorstellen dat de komst van zo'n kleine hier ook wel even 2 keer doet nadenken van even herbezinnen van wat Ben ik aan doen en waar Wil ik heen heeft dat heeft dat nog invloed gehad eigenlijk niet want of het heeft me misschien hooguit nog meer doordrongen van de plicht om me in te zetten voor het land want ja het is ook zijn land straks en wat we nu doen met die scholen dat is wel direct gelinkt aan dat ik mezelf zorgen maak wat hij te zien en te horen krijgt aan transgenders als IE straks 5 is en dat IE met travestieten dansjes moet gaan doen bij de op de crash ja dat dat raakt me natuurlijk nu wel heel direct maar eh nee eigenlijk het het het principe is nog steeds gewoon hetzelfde ik Wilde ook het beste voor andermans kinderen het is het is gewoon 1 het is 1 idealisme wat mij drijft,[],🤔 Denkt Thierry anders over de politiek nu hij vader is? ,Denkt Thierry anders over de politiek nu hij vader is,"['denkt', 'thierry', 'politiek', 'vader']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.8704
7231237421294275867,2023-05-09 17:34:30,2023-05-01,1683653670,169182,11246,3051,1151,nou voorzitter we hebben gezien hoe deze groep 1 arme weerloze blanke jongen totaal in elkaar trapt op zijn gezicht aan het stampen is en op moment dat hij net overeind weet te krabbelen nog even op het spoor duwt het is te ranzig en te verwerpelijk voor heeft u punt gemaakt in zijn gedragen ZEG op deze manier ja als prima te u heeft uw punt gemaakt u heeft 1 interruptie van de Heer azarkan voorzitter het is geen interruptie want die HEB ik volgens mij niet meer ik uh HEB 1 punt van orde volgens artikel 8 14 van onze spelregels debatteren wij met respect voor elkaar en voor respect voor het onderwerp als je hier 1 groep mensen uitmaakt voor primaten gaat dat verder overheen en ik Wil u gewoon verzoeken om aan die van mij dat vragen om dat terug te nemen en zo niet om daar hem het woord te ontnemen dank ik Ben dat helemaal eens dat was ook precies de reden waarom ik ook zei dat ik die woorden in die terminologie niet accepteerde hier dus ik GA inderdaad u vragen ik vind dat inderdaad niet passen bij de waardigheid van het debat om die kwalificatie te doen dus ik Wil u graag vragen om ook die woorden terug te nemen zodat we het ook kunnen markeren in het eh hoe heet dat in de handelingen eh en dan geef ik u nog het woord om eh uw betoog af te ronden en eens inderdaad in lijn ook met mevrouw mevrouw Michel derksen zegt van laten we het dan ook houden tot het onderwerp wat hier voor ligt nou ja voorzitter de Heer azarkan die Wil zeggen dat ik me respectloos uitliet over deze groep ik HEB geen geintje respect voor dat walgelijke tuig dat daar 1 arme man ik GA jongen we gaan nu nu geen geintje respecten dat dat heeft GA ik ook geen respect voor opbrengen en ik neem mijn woorden niet terug dan gaan we met deze zou ik u willen GA ik dan dan sluiten we dit betoog af en dan daarna reageren nee,[],FVD-Tweede Kamerlid Gideon van Meijeren wordt het woord ontnomen terwijl hij het werkelijke racisme van deze tijd aan de kaak stelt: anti-blank racisme. Anno 2023 worden blanken in elkaar getrapt op straat en geweigerd voor beroepen op basis van hun huidskleur. Bekijk het hele debat op ons YouTube kanaal.,FVDTweede Kamerlid Gideon van Meijeren wordt het woord ontnomen terwijl hij het werkelijke racisme van deze tijd aan de kaak stelt antiblank racisme Anno worden blanken in elkaar getrapt op straat en geweigerd voor beroepen op basis van hun huidskleur Bekijk het hele debat op ons YouTube kanaal,"['fvdtweede', 'kamerlid', 'gideon', 'meijeren', 'wordt', 'woord', 'ontnomen', 'werkelijke', 'racisme', 'deze', 'tijd', 'kaak', 'stelt', 'antiblank', 'racisme', 'anno', 'worden', 'blanken', 'elkaar', 'getrapt', 'straat', 'geweigerd', 'beroepen', 'basis', 'huidskleur', 'bekijk', 'hele', 'debat', 'youtube', 'kanaal']",3,"wordt, overheid, tijd, who, duurder, nexit, debat, zinloze, hahaha, echte",0.8444
7237037390856981786,2023-05-25 08:41:23,2023-05-01,1685004083,25272,1267,98,135,de mensen die aan de macht zijn in de westerse wereld die zien het zo dat Europa dient zichzelf op te offeren voor de rest van de wereld dat is 1 overtuiging sinds 1945 in de elites in de westerse wereld waarom zou dat de dominant of het bijvoorbeeld uit Frans Timmermans die zegt Europa zal divers zijn of niet zijn de idee dat het taboe is om te zeggen dat dit 1 dominant blank werelddeel is was of is of zou moeten zijn dat mag allemaal niet meer het hele idee dat er zoiets zou bestaan als 1 lightcultuur de dominante cultuur die wij zouden mogen willen beschermen dat wij 1 volk zouden zijn wat zijn bestaansrecht heeft wat zichzelf zou mogen moeten kunnen continueren dat is allemaal taboe verklaard dat wordt actief bestreden als je dat dus als standpunt huldigt dus zij willen het omgekeerde hoe wordt dat nou doordat allerlei scheldwoorden meteen op je geplakt worden je bent 1 racist je bent 1 natie discrimineert je bent niet tolerant je bent 1 vreemdelingen hater je bent van alles en nog wat op je geplakt dat is volgens mij het punt niet ik HEB niks tegen deze mensen ik snap heel goed dat zij dat denken ja waar krijg ik 1 beter leven natuurlijk maar de vraag is willen wij dus op 1 gegeven moment dat Europa verdwijnt dan dat noem je om de bevolking de Nederlander verdwijnt dat is het punt dat wij onze beschaving onze cultuur onze manier van leven niet kunnen handhaven als wij tegelijkertijd de grenzen open laten staan en dit soort aantallen mensen binnenlaten en dit is natuurlijk al decennia aan de gang maar het blijft doorgaan en die fundamentele vraag die gaat men uit de weg door allerlei ja detailpuntjes eruit te pakken en dan weer dan weer gaat het over die ene groep en dan weer eens dat zielig en dan weer generaal pardon voor dit en voor zoals ze zo en elke keer is het 10.000 20.000 30.000 maar als je het optelt dan Ben je gewoon bezig om de bevolkingssamenstelling van Europa van de westenwereld zo dramatisch te veranderen dat onze manier van leven zal verdwijnen,[],🇳🇱 De gevolgen van massa-immigratie zijn DESASTREUS voor ons Nederland zoals we het kennen,De gevolgen van massaimmigratie zijn DESASTREUS voor ons Nederland zoals we het kennen,"['gevolgen', 'massaimmigratie', 'desastreus', 'nederland', 'zoals', 'kennen']",6,"nederlandse, immigratie, land, wordt, bevolking, minder, ten, mark, rutte, ziet",0.7552
7237424422573985051,2023-05-26 09:43:16,2023-05-01,1685094196,8339,310,12,46,voorzitter anderhalve eeuw geleden was Europa de stralende zon van de wereld we deden de meest ongelooflijke uitvindingen we brachten de meest adembenemende stedenbouw tot stand onze esthetische scheppingskracht bevond zich op 1 absoluut toppunt met pianoconcerten van Brahms opera's van puccini en Wagner terecht blaten we van zelfvertrouwen denk aan de wereldtentoonstellingen van 1889 en 1900 als je wel eens oude filmpjes ziet dan spring je toch de tranen in de ogen alles was zo ongelooflijk mooi stel je toch eens voor hoe de wereld er aan toe zou zijn als onze Europese beschavingsgeschiedenis niet was stukgelopen op onweren van staal als we elkaar niet net als de atheners en de spartanen in 1 soort peloponessische oorlog hadden afgeslacht als we niet waren gaan geloven dat de tonaliteit was uitgeput of de schoonheid haar gezicht had verbrand ja als ondermijnende ideologieën zoals die van de frankfurterseule zoals de filosofie der nooin muziek van adhorno of errors en civilisatie van marcouchen geen greep hadden gekregen op onze instituties onze intellectuelen onze politici stel je voor dat de beschaving die begint bij odisthuis en doorloopt tot juristis de beschaving van Augustus augustinus en altusius van jotto en donjovani was voort gegaan waar stonden we dan dan zag de hele wereld eruit als Amsterdam Parijs en Rome dan waren we nu de nabij gelegen delen van ons zonnestelsel aan het coördineren geweest dan werd iedereen minstens 120 hadden we de erfelijke ziektes uitgebannen en bestond er geen honger op aarde 1 serie ongelooflijke catastrofes heeft onze geschiedenis gebroken heeft ons van ons pad doen afraken we bevinden ons te midden van 1 duizelingwekkend destructieproces de Europese Unie is 1 institutie die net als alle andere instituties in de moderne wereld dit verval versnelt organiseert en faciliteert,[],"🇳🇱 Laat ons weer trots zijn, groots denken en schoonheid weer waarderen en uitdragen!",Laat ons weer trots zijn groots denken en schoonheid weer waarderen en uitdragen,"['laat', 'trot', 'groots', 'denken', 'schoonheid', 'waarderen', 'uitdragen']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.9209
7244552030264511770,2023-06-14 14:42:03,2023-06-01,1686753723,6133,384,30,54,,[],Deze oorlog is niet te winnen. We moeten zo snel mogelijk inzetten op vredesonderhandelingen. ,Deze oorlog is niet te winnen We moeten zo snel mogelijk inzetten op vredesonderhandelingen,"['deze', 'oorlog', 'winnen', 'snel', 'mogelijk', 'inzetten', 'vredesonderhandelingen']",1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.7881
7247055815654313243,2023-06-21 08:38:00,2023-06-01,1687336680,23112,1434,160,183,,[],Kies voor vrede. Kies Forum voor Democratie! ,Kies voor vrede Kies Forum voor Democratie,"['ky', 'vrede', 'ky', 'forum', 'democratie']",2,"nederland, democratie, leven, stem, saman, ky, kartel, dichtreguleren, stoppen, referendum",0.7138
7247436240297987355,2023-06-22 09:14:19,2023-06-01,1687425259,249796,7449,2781,562,Jordy is 1 man van in de 30 die lijdt aan 1 psychische stoornis deze volwassen man denkt namelijk dat hij 1 meisje van 15 jaar oud is en dan kun je dat is heel vervelend voor Jordy en ik hoop dat die goede geestelijke gezondheidszorg krijgt maar hij maakt van zijn probleem ook andermans probleem voorzitter Jordy zit op voetbal en hij eist dat iedereen op zijn voetbalclub de organisatie en andere sporters hem behandelen alsof hij daadwerkelijk 1 meisje van 15 is en dat doet hij grotendeels met succes hij heeft inmiddels al mogen meetrainen in 1 meisjesteam en hij mag zich zelfs omkleden en douchen douchen tussen de tienermeisjes en in 1 reportage van VPRO noemt hij dat laatste en ik citeer het mooiste cadeau dat ik kon krijgen,[],🤯 Bizarste verhaal dat je vandaag gaat horen 🤯,Bizarste verhaal dat je vandaag gaat horen,"['bizarste', 'verhaal', 'vandaag', 'gaat', 'horen']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.8931
